"Word","CEFR"
"worldwide","B2"
"scenario","B2"
"Amazon","B2"
"determination","B2"
"collective","B2"
"emotion","B2"
"consultancy","B2"
"firmly","B2"
"readily","B2"
"manufacture","B2"
"prompt","B2"
"affordable","B2"
"unite","B2"
"outdoor","B2"
"workplace","B2"
"execute","B2"
"applicable","B2"
"latter","B2"
"structural","B2"
"selected","B2"
"stability","B2"
"Egyptian","B2"
"tenant","B2"
"exhibit","B2"
"equality","B2"
"diagnosis","B2"
"email","B2"
"campus","B2"
"guarantee","B2"
"servant","B2"
"beneath","B2"
"cottage","B2"
"raw","B2"
"privacy","B2"
"wise","B2"
"medieval","B2"
"publicity","B2"
"silver","B2"
"ideally","B2"
"biblical","B2"
"creature","B2"
"virus","B2"
"thread","B2"
"bonus","B2"
"stay","B2"
"label","B2"
"childhood","B2"
"document","B2"
"solicitor","B2"
"architect","B2"
"rebuild","B2"
"pass","B2"
"shadow","B2"
"plant","B2"
"golf","B2"
"buyer","B2"
"weigh","B2"
"complex","B2"
"disc","B2"
"count","B2"
"forth","B2"
"pipe","B2"
"random","B2"
"Czech","B2"
"surprisingly","B2"
"intense","B2"
"gentle","B2"
"incredible","B2"
"speed","B2"
"ban","B2"
"balance","B2"
"lively","B2"
"premium","B2"
"worship","B2"
"beneficial","B2"
"learner","B2"
"making","B2"
"trick","B2"
"protein","B2"
"psychological","B2"
"lifetime","B2"
"tissue","B2"
"utility","B2"
"cloud","B2"
"luxury","B2"
"invitation","B2"
"tailored","B2"
"incentive","B2"
"delete","B2"
"residence","B2"
"slow","B2"
"fax","B2"
"executive","B2"
"smoking","B2"
"storm","B2"
"wire","B2"
"fellow","B2"
"tendency","B2"
"neither","B2"
"prisoner","B2"
"rank","B2"
"generous","B2"
"nominate","B2"
"sensible","B2"
"officially","B2"
"glory","B2"
"calendar","B2"
"organ","B2"
"inside","B2"
"lower","B2"
"protest","B2"
"outside","B2"
"purely","B2"
"boost","B2"
"bond","B2"
"favour","B2"
"violent","B2"
"guilty","B2"
"pride","B2"
"golden","B2"
"intelligent","B2"
"intensive","B2"
"apartment","B2"
"repair","B2"
"disk","B2"
"castle","B2"
"poet","B2"
"dollar","B2"
"formula","B2"
"oral","B2"
"forever","B2"
"gig","B2"
"react","B2"
"drag","B2"
"last","B2"
"booklet","B2"
"behave","B2"
"north","B2"
"exit","B2"
"junction","B2"
"superior","B2"
"alarm","B2"
"horror","B2"
"breath","B2"
"shed","B2"
"humour","B2"
"worthy","B2"
"Arab","B2"
"gear","B2"
"arrest","B2"
"tear","B2"
"individually","B2"
"assistant","B2"
"wonder","B2"
"timetable","B2"
"paint","B2"
"enthusiastic","B2"
"likely","B2"
"jazz","B2"
"behind","B2"
"evil","B2"
"presumably","B2"
"keyboard","B2"
"photography","B2"
"twin","B2"
"reward","B2"
"altogether","B2"
"timing","B2"
"line","B2"
"supermarket","B2"
"suffering","B2"
"Thailand","B2"
"dance","B2"
"amendment","B2"
"tremendous","B2"
"export","B2"
"urgent","B2"
"filter","B2"
"stroke","B2"
"separately","B2"
"slide","B2"
"mechanical","B2"
"steam","B2"
"lane","B2"
"sole","B2"
"squad","B2"
"fortune","B2"
"suspend","B2"
"assurance","B2"
"carbon","B2"
"merit","B2"
"switch","B2"
"decorate","B2"
"ideal","B2"
"lift","B2"
"price","B2"
"identical","B2"
"continually","B2"
"sheep","B2"
"satellite","B2"
"rent","B2"
"qualified","B2"
"routine","B2"
"clinic","B2"
"smile","B2"
"injure","B2"
"bay","B2"
"Vietnam","B2"
"straightforward","B2"
"shine","B2"
"mortgage","B2"
"crash","B2"
"besides","B2"
"sink","B2"
"bomb","B2"
"otherwise","B2"
"strain","B2"
"wander","B2"
"smart","B2"
"fortunately","B2"
"opt","B2"
"wind","B2"
"circulate","B2"
"dust","B2"
"lover","B2"
"solo","B2"
"physically","B2"
"Muhammad","B2"
"Protestant","B2"
"feel","B2"
"ward","B2"
"unexpected","B2"
"sin","B2"
"Palestine","B2"
"rear","B2"
"guard","B2"
"logical","B2"
"roughly","B2"
"witness","B2"
"male","B2"
"cool","B2"
"adjustment","B2"
"concrete","B2"
"Zimbabwe","B2"
"core","B2"
"briefly","B2"
"Finland","B2"
"log","B2"
"entertain","B2"
"patch","B2"
"rate","B2"
"hint","B2"
"Palestinian","B2"
"depression","B2"
"assignment","B2"
"fabric","B2"
"nervous","B2"
"beautifully","B2"
"reverse","B2"
"drinking","B2"
"printer","B2"
"beside","B2"
"anxiety","B2"
"strictly","B2"
"excitement","B2"
"skilled","B2"
"brief","B2"
"figure","B2"
"shore","B2"
"draw","B2"
"wrap","B2"
"printed","B2"
"universe","B2"
"criticise","B2"
"playing","B2"
"shell","B2"
"desperate","B2"
"complicated","B2"
"breed","B2"
"grab","B2"
"necessity","B2"
"merchant","B2"
"outline","B2"
"strive","B2"
"harm","B2"
"slope","B2"
"silence","B2"
"hold","B2"
"relieve","B2"
"slot","B2"
"sake","B2"
"Cuba","B2"
"revision","B2"
"advertisement","B2"
"bless","B2"
"teenager","B2"
"allowance","B2"
"Kosovo","B2"
"carer","B2"
"friendship","B2"
"tap","B2"
"endorse","B2"
"pursuit","B2"
"trainer","B2"
"traveller","B2"
"dual","B2"
"outlet","B2"
"loop","B2"
"loose","B2"
"pop","B2"
"reach","B2"
"angry","B2"
"dear","B2"
"signature","B2"
"gentleman","B2"
"blow","B2"
"invent","B2"
"running","B2"
"photographer","B2"
"can","B2"
"sponsorship","B2"
"praise","B2"
"mention","B2"
"clip","B2"
"Argentina","B2"
"bass","B2"
"mature","B2"
"stage","B2"
"diagram","B2"
"smile","B2"
"verse","B2"
"conscious","B2"
"grace","B2"
"renew","B2"
"entertaining","B2"
"routine","B2"
"headline","B2"
"Jersey","B2"
"silent","B2"
"privilege","B2"
"farming","B2"
"dose","B2"
"outer","B2"
"colour","B2"
"steady","B2"
"interior","B2"
"grip","B2"
"required","B2"
"breathe","B2"
"exchange","B2"
"dream","B2"
"gently","B2"
"steep","B2"
"incredibly","B2"
"tournament","B2"
"subtle","B2"
"honour","B2"
"ceiling","B2"
"shelter","B2"
"timber","B2"
"strip","B2"
"cap","B2"
"crack","B2"
"sheer","B2"
"priest","B2"
"oblige","B2"
"rental","B2"
"nursing","B2"
"map","B2"
"compulsory","B2"
"command","B2"
"flavour","B2"
"liable","B2"
"float","B2"
"onwards","B2"
"remark","B2"
"breast","B2"
"stir","B2"
"acid","B2"
"differently","B2"
"breakdown","B2"
"spring","B2"
"carrier","B2"
"youngster","B2"
"female","B2"
"market","B2"
"artificial","B2"
"praise","B2"
"grid","B2"
"Hebrew","B2"
"whereby","B2"
"landlord","B2"
"romantic","B2"
"dealer","B2"
"worthwhile","B2"
"confidential","B2"
"flood","B2"
"bold","B2"
"couple","B2"
"Arctic","B2"
"partial","B2"
"recipe","B2"
"darkness","B2"
"nerve","B2"
"deliberately","B2"
"pet","B2"
"underground","B2"
"rear","B2"
"canal","B2"
"Polish","B2"
"trigger","B2"
"reminder","B2"
"giant","B2"
"borough","C1"
"feed","B2"
"admire","B2"
"precious","B2"
"tag","B2"
"bunch","B2"
"clue","B2"
"modest","B2"
"hire","B2"
"pregnancy","B2"
"professor","B2"
"instant","B2"
"film","B2"
"continent","B2"
"signal","B2"
"rhythm","B2"
"Korean","B2"
"Danish","B2"
"width","B2"
"tear","B2"
"stretch","B2"
"gay","B2"
"tunnel","B2"
"race","B2"
"stake","B2"
"captain","B2"
"objection","B2"
"mild","B2"
"split","B2"
"lock","B2"
"but","B2"
"ban","B2"
"ministry","B2"
"Nigeria","B2"
"barely","B2"
"many","B2"
"racing","B2"
"dancing","B2"
"nursery","B2"
"encouragement","B2"
"documentary","B2"
"driving","B2"
"closing","B2"
"sweep","B2"
"mean","B2"
"deck","B2"
"convenience","B2"
"merge","B2"
"shade","B2"
"double","B2"
"fold","B2"
"taste","B2"
"inside","B2"
"instantly","B2"
"curious","B2"
"chair","B2"
"empire","B2"
"piano","B2"
"rescue","B2"
"inherit","B2"
"supplement","B2"
"ruin","B2"
"spell","B2"
"mineral","B2"
"stranger","B2"
"painful","B2"
"inspect","B2"
"select","B2"
"loving","B2"
"biography","B2"
"pit","B2"
"suicide","B2"
"colourful","B2"
"debate","B2"
"short","B2"
"clause","B2"
"rescue","B2"
"concerned","B2"
"crystal","B2"
"bloody","B2"
"originate","B2"
"enjoyment","B2"
"lounge","B2"
"neighbouring","B2"
"scenery","B2"
"governor","B2"
"processor","B2"
"ocean","B2"
"landing","B2"
"stem","B2"
"consume","B2"
"junior","B2"
"brochure","B2"
"graphic","B2"
"singing","B2"
"cattle","B2"
"viable","B2"
"grain","B2"
"star","B2"
"survey","B2"
"pond","B2"
"glorious","B2"
"catering","B2"
"medication","B2"
"tide","B2"
"pioneer","B2"
"treasure","B2"
"carve","B2"
"heat","B2"
"builder","B2"
"economics","B2"
"reckon","B2"
"container","B2"
"rider","B2"
"alteration","B2"
"tongue","B2"
"chronic","B2"
"unemployment","B2"
"bench","B2"
"lie","B2"
"holy","B2"
"poll","B2"
"disagree","B2"
"beginner","B2"
"sunny","B2"
"legally","B2"
"opposite","B2"
"headquarters","B2"
"recommended","B2"
"draft","B2"
"slide","B2"
"innocent","B2"
"machinery","B2"
"genuinely","B2"
"type","B2"
"reporter","B2"
"aggressive","B2"
"apology","B2"
"delightful","B2"
"happily","B2"
"mill","B2"
"fittings","B2"
"courage","B2"
"escape","B2"
"fraud","B2"
"fabulous","B2"
"curve","B2"
"spell","B2"
"worry","B2"
"coloured","B2"
"dare","B2"
"fancy","B2"
"crazy","B2"
"bet","B2"
"handy","B2"
"wipe","B2"
"beg","B2"
"boil","B2"
"pile","B2"
"jump","B2"
"nicely","B2"
"crack","B2"
"blank","B2"
"kick","B2"
"swear","B2"
"envelope","B2"
"tin","B2"
"melt","B2"
"pint","B2"
"midnight","B2"
"spoil","B2"
"cloth","B2"
"pin","B2"
"squeeze","B2"
"plug","B2"
"freeze","B2"
"cry","B2"
"brake","B2"
"tyre","B2"
"whoever","B2"
"rush","B2"
"quiz","B2"
"powder","B2"
"bounce","B2"
"shop","B2"
"lawn","B2"
"toe","B2"
"fridge","B2"
"swap","B2"
"drunk","B2"
"chop","B2"
"rat","B2"
"headache","B2"
"orange","B2"
"penny","B2"
"rip","B2"
"ugly","B2"
"butter","B2"
"slice","B2"
"smash","B2"
"girlfriend","B2"
"wait","B2"
"towel","B2"
"dictionary","B2"
"plug","B2"
"nail","B2"
"ridiculous","B2"
"bite","B2"
"spelling","B2"
"blanket","B2"
"sauce","B2"
"glove","B2"
"gorgeous","B2"
"pity","B2"
"lump","B2"
"deaf","B2"
"brush","B2"
"uncle","B2"
"black","B2"
"worse","B2"
"horrible","B2"
"salad","B2"
"soap","B2"
"picnic","B2"
"sleeve","B2"
"noisy","B2"
"beef","B2"
"suck","B2"
"awkward","B2"
"lunchtime","B2"
"purple","B2"
"microwave","B2"
"bubble","B2"
"hedge","B2"
"diamond","B2"
"pie","B2"
"marvellous","B2"
"pavement","B2"
"ambulance","B2"
"onion","B2"
"tomato","B2"
"monkey","B2"
"worm","B2"
"lorry","B2"
"kiss","B2"
"queen","B2"
"devil","B2"
"damp","B2"
"yeah","B2"
"cupboard","B2"
"soup","B2"
"backwards","B2"
"balloon","B2"
"cook","B2"
"lamb","B2"
"stuff","B2"
"rain","B2"
"gardening","B2"
"thumb","B2"
"lost","B2"
"homework","B2"
"biscuit","B2"
"orange","B2"
"jam","B2"
"lazy","B2"
"washing","B2"
"lid","B2"
"dirt","B2"
"sink","B2"
"grey","B2"
"piss","B2"
"arse","B2"
"damn","B2"
"nanny","B2"
"nick","B2"
"fag","B2"
"blimey","B2"
"fiver","B2"
"bungalow","B2"
"policeman","B2"
"whoops","B2"
"anyhow","B2"
"sod","B2"
"teddy","B2"
"bitch","B2"
"bollocks","B2"
"sherry","B2"
"trolley","B2"
"smack","B2"
"tummy","B2"
"pinch","B2"
"wee","B2"
"mince","B2"
"screw","B2"
"prawn","B2"
"marmalade","B2"
"granny","B2"
"custard","B2"
"gravy","B2"
"loo","B2"
"jelly","B2"
"ginger","B2"
"ginger","B2"
"screw","B2"
"nip","B2"
"hassle","B2"
"jolly","C1"
"purse","B2"
"dice","B2"
"headphones","B2"
"terribly","B2"
"cherry","B2"
"chimney","B2"
"pathetic","B2"
"drill","B2"
"cheerio","C1"
"frog","B2"
"starving","B2"
"bucket","B2"
"wallpaper","B2"
"slipper","B2"
"sweetheart","B2"
"knit","B2"
"tenner","B2"
"bump","B2"
"mattress","B2"
"frozen","B2"
"feather","B2"
"windy","B2"
"fiddle","B2"
"undo","B2"
"knob","B2"
"polite","B2"
"prince","B2"
"mend","B2"
"fuss","B2"
"blonde","B2"
"nuisance","B2"
"aunt","B2"
"smelly","B2"
"ache","B2"
"saucepan","B2"
"handbag","B2"
"spaghetti","B2"
"lemonade","B2"
"strap","B2"
"snore","B2"
"motorbike","B2"
"goodbye","B2"
"garlic","B2"
"cabbage","B2"
"bark","B2"
"cute","B2"
"Hoover","B2"
"curly","B2"
"pyjamas","B2"
"collar","B2"
"salmon","B2"
"hurry","B2"
"boiling","B2"
"pear","B2"
"pillow","B2"
"cushion","B2"
"cereal","B2"
"ironing","B2"
"curry","B2"
"amazed","B2"
"surname","B2"
"upside","B2"
"muck","B2"
"this","C1"
"guide","C1"
"gain","C1"
"value","C1"
"evident","C1"
"stakeholder","C1"
"competitor","C1"
"abstract","C1"
"devise","C1"
"payable","C1"
"ratio","C1"
"investor","C1"
"organiser","C1"
"upgrade","C1"
"ethical","C1"
"boast","C1"
"absorb","C1"
"varied","C1"
"password","C1"
"regulate","C1"
"deem","C1"
"internationally","C1"
"combined","C1"
"dismiss","C1"
"biological","C1"
"maximise","C1"
"consistently","C1"
"optional","C1"
"programming","C1"
"conduct","C1"
"calculation","C1"
"chamber","C1"
"compensation","C1"
"opponent","C1"
"inquiry","C1"
"peer","C1"
"inevitably","C1"
"prominent","C1"
"relevance","C1"
"regeneration","C1"
"trail","C1"
"fitness","C1"
"viewer","C1"
"freely","C1"
"excess","C1"
"inclusive","C1"
"motivation","C1"
"transport","C1"
"lead","C1"
"acceptance","C1"
"enforce","C1"
"protocol","C1"
"disposal","C1"
"insert","C1"
"ease","C1"
"logo","C1"
"transformation","C1"
"scholar","C1"
"challenging","C1"
"margin","C1"
"healthcare","C1"
"enclose","C1"
"assemble","C1"
"humanity","C1"
"democratic","C1"
"correspondence","C1"
"exploration","C1"
"nationally","C1"
"restoration","C1"
"convey","C1"
"handling","C1"
"integral","C1"
"tour","C1"
"regulatory","C1"
"constraint","C1"
"audit","C1"
"genetic","C1"
"traditionally","C1"
"inevitable","C1"
"interact","C1"
"navigation","C1"
"habitat","C1"
"configuration","C1"
"subscribe","C1"
"discrimination","C1"
"namely","C1"
"principal","C1"
"defeat","C1"
"overall","C1"
"workforce","C1"
"retailer","C1"
"function","C1"
"genre","C1"
"ambition","C1"
"functional","C1"
"annually","C1"
"literary","C1"
"mutual","C1"
"collaborative","C1"
"authorise","C1"
"closure","C1"
"supervision","C1"
"historian","C1"
"emission","C1"
"browse","C1"
"uncertainty","C1"
"robust","C1"
"unnecessary","C1"
"clarify","C1"
"summarise","C1"
"legend","C1"
"added","C1"
"established","C1"
"transmit","C1"
"solely","C1"
"pollution","C1"
"commentary","C1"
"decrease","C1"
"icon","C1"
"exclusively","C1"
"distant","C1"
"attribute","C1"
"spectrum","C1"
"import","C1"
"defeat","C1"
"gene","C1"
"publishing","C1"
"corresponding","C1"
"fiction","C1"
"modification","C1"
"vacancy","C1"
"formally","C1"
"tribute","C1"
"woodland","C1"
"notably","C1"
"descend","C1"
"undermine","C1"
"undoubtedly","C1"
"integrity","C1"
"myth","C1"
"ease","C1"
"artistic","C1"
"neighbourhood","C1"
"independently","C1"
"sufficiently","C1"
"enforcement","C1"
"planned","C1"
"holding","C1"
"performer","C1"
"prestigious","C1"
"minimal","C1"
"breach","C1"
"wisdom","C1"
"coordinate","C1"
"portrait","C1"
"printing","C1"
"respective","C1"
"erect","C1"
"power","C1"
"exclusion","C1"
"trade","C1"
"logic","C1"
"peaceful","C1"
"prospective","C1"
"jointly","C1"
"accurately","C1"
"preliminary","C1"
"hidden","C1"
"technological","C1"
"volunteer","C1"
"simultaneously","C1"
"confirmation","C1"
"controversial","C1"
"embed","C2"
"fleet","C1"
"confront","C1"
"companion","C1"
"free","C1"
"prescribe","C1"
"coastal","C1"
"institutional","C1"
"desirable","C1"
"underpin","C1"
"sponsor","C1"
"essence","C1"
"statistical","C1"
"compatible","C1"
"supportive","C1"
"incur","C1"
"acute","C1"
"invaluable","C1"
"depart","C1"
"variable","C1"
"briefing","C1"
"diagnose","C1"
"legacy","C1"
"broadcast","C1"
"shortage","C1"
"talented","C1"
"virtue","C1"
"characterise","C1"
"notable","C1"
"academic","C1"
"pdf","C1"
"terminal","C1"
"contributor","C1"
"tourism","C1"
"adoption","C1"
"creativity","C1"
"allocation","C1"
"isolate","C1"
"contrast","C1"
"deploy","C1"
"encompass","C1"
"excessive","C1"
"ambitious","C1"
"disadvantage","C1"
"dramatically","C1"
"conviction","C1"
"geographical","C1"
"courtesy","C1"
"accessibility","C1"
"systematic","C1"
"progressive","C1"
"computing","C1"
"confine","C1"
"wholly","C1"
"satisfactory","C1"
"parliamentary","C1"
"condemn","C1"
"corporation","C1"
"remainder","C1"
"narrative","C1"
"parallel","C1"
"depict","C1"
"vertical","C1"
"memorable","C1"
"instruct","C1"
"progression","C1"
"adverse","C1"
"fate","C1"
"seize","C1"
"appreciation","C1"
"currency","C1"
"thorough","C1"
"publicly","C1"
"balanced","C1"
"additionally","C1"
"networking","C1"
"informative","C1"
"aspiration","C1"
"cluster","C1"
"administrator","C1"
"governance","C2"
"accomplish","C1"
"reliability","C1"
"agriculture","C1"
"oversee","C1"
"worldwide","C1"
"generic","C1"
"accounting","C1"
"density","C1"
"functionality","C1"
"striking","C1"
"embark","C1"
"entity","C1"
"efficiently","C1"
"popularity","C1"
"prediction","C1"
"dominant","C1"
"seemingly","C1"
"surroundings","C1"
"thesis","C1"
"anger","C1"
"influential","C1"
"celebrity","C1"
"inadequate","C1"
"coaching","C1"
"hazard","C1"
"consensus","C1"
"finance","C1"
"intensity","C1"
"referral","C1"
"classification","C1"
"productivity","C1"
"sensitivity","C1"
"enhanced","C1"
"reporting","C1"
"spite","C1"
"refresh","C1"
"Catholic","C1"
"attribute","C1"
"Canadian","C1"
"Australian","C1"
"literacy","C1"
"Holocaust","C1"
"execution","C1"
"consciousness","C1"
"foster","C1"
"tactic","C1"
"yield","C1"
"refugee","C1"
"classic","C1"
"Olympics","C1"
"meaningful","C1"
"kindly","C1"
"isolation","C1"
"invasion","C1"
"substantially","C1"
"static","C1"
"advisor","C1"
"specified","C1"
"profound","C1"
"legitimate","C1"
"simulation","C1"
"productive","C1"
"classify","C1"
"elegant","C1"
"obstacle","C1"
"clarity","C1"
"import","C1"
"Satan","C1"
"inappropriate","C1"
"quarterly","C1"
"mailing","C1"
"enthusiast","C1"
"Sri Lanka","C1"
"counsel","C1"
"mainstream","C1"
"endless","C1"
"simplify","C1"
"detection","C1"
"appropriately","C1"
"partially","C1"
"template","C1"
"explicit","C1"
"risk","C1"
"gathering","C1"
"graduate","C1"
"greet","C1"
"attain","C1"
"diameter","C1"
"spokesman","C1"
"mathematics","C1"
"extensively","C1"
"architectural","C1"
"induce","C1"
"adaptation","C1"
"compromise","C1"
"scholarship","C1"
"inhabitant","C1"
"delight","C1"
"sharing","C1"
"supervise","C1"
"accelerate","C1"
"declaration","C1"
"position","C1"
"Hungary","C1"
"widen","C1"
"orientation","C1"
"pathway","C1"
"Baptist","C2"
"competent","C1"
"mathematical","C1"
"desktop","C1"
"terrorism","C1"
"rival","C1"
"marine","C1"
"dispose","C1"
"ie","C1"
"faculty","C1"
"equation","C1"
"single","C1"
"likewise","C1"
"particle","C1"
"discretion","C1"
"ethic","C1"
"tutorial","C1"
"pricing","C1"
"formulate","C1"
"underway","C1"
"viewing","C1"
"recipient","C1"
"equity","C1"
"photographic","C1"
"monument","C1"
"Malaysian","C1"
"portray","C1"
"activist","C1"
"attachment","C1"
"disclose","C1"
"vibrant","C1"
"summit","C1"
"retrieve","C1"
"armed","C1"
"accredit","C2"
"ship","C1"
"mirror","C1"
"working","C1"
"crash","C1"
"lyric","C1"
"royal","C1"
"liberal","C1"
"leather","C1"
"banner","C1"
"collapse","C1"
"well","C1"
"tragedy","C1"
"sail","C1"
"Arabia","C1"
"unfair","C1"
"bug","C1"
"accessory","C1"
"Syria","C1"
"bulk","C1"
"monitor","C1"
"turnover","C1"
"super","C1"
"collapse","C1"
"packaging","C1"
"evil","C1"
"fitting","C1"
"across","C1"
"parliament","C1"
"pole","C1"
"observer","C1"
"compact","C1"
"runner","C1"
"instructor","C1"
"ton","C1"
"brave","C1"
"license","C1"
"keeper","C1"
"meantime","C1"
"spin","C1"
"wake","C1"
"Thai","C1"
"shareholder","C1"
"portable","C1"
"stairs","C1"
"fortunate","C1"
"harbour","C1"
"flash","C1"
"Buddhism","C1"
"poorly","C1"
"biology","C1"
"psychology","C1"
"geography","C1"
"casualty","C1"
"supervisor","C1"
"trainee","C1"
"Brazilian","C1"
"cave","C1"
"rank","C1"
"earnings","C1"
"amount","C1"
"alert","C1"
"quietly","C1"
"contract","C1"
"fibre","C1"
"gross","C1"
"bearing","C1"
"unfortunate","C1"
"fare","C1"
"crown","C1"
"medal","C1"
"norm","C1"
"supplement","C1"
"pump","C1"
"postal","C1"
"police","C1"
"desert","C1"
"rope","C1"
"encouraging","C1"
"composer","C1"
"am","C1"
"globe","C1"
"province","C1"
"kingdom","C1"
"mirror","C1"
"hunting","C1"
"Ghana","C1"
"hip","C1"
"rightly","C1"
"tune","C1"
"go","C1"
"handful","C1"
"artwork","C1"
"liberty","C1"
"cricket","C1"
"clay","C1"
"wound","C1"
"furnish","C1"
"daily","C1"
"wheelchair","C1"
"closed","C1"
"lamp","C1"
"cafe","C1"
"terrace","C1"
"coin","C1"
"odds","C1"
"circulation","C1"
"banking","C1"
"picture","C1"
"object","C1"
"grave","C1"
"dark","C1"
"gear","C1"
"indoor","C1"
"lease","C1"
"tuition","C1"
"resign","C1"
"cliff","C1"
"flat","C1"
"killer","C1"
"meter","C1"
"bare","C1"
"oxygen","C1"
"forgive","C1"
"ID","C1"
"bear","C1"
"drain","C1"
"chemistry","C1"
"shallow","C1"
"sympathy","C1"
"offend","C1"
"gateway","C2"
"anonymous","C1"
"truck","C1"
"controversy","C1"
"dull","C1"
"sum","C1"
"splendid","C1"
"overnight","C1"
"steer","C1"
"lens","C1"
"flame","C1"
"drum","C1"
"correction","C1"
"stall","C1"
"seal","C1"
"code","C1"
"plus","C1"
"anxious","C1"
"flesh","C1"
"folder","C1"
"seal","C1"
"cathedral","C1"
"magical","C1"
"mask","C1"
"Uganda","C1"
"magic","C1"
"cycling","C1"
"ferry","C1"
"lap","C1"
"interfere","C1"
"blend","C1"
"lab","C1"
"Norwegian","C1"
"passionate","C1"
"repeat","C1"
"punishment","C1"
"fixture","C1"
"Italian","C1"
"practically","C1"
"magic","C1"
"cabinet","C1"
"tent","C1"
"dive","C1"
"lung","C1"
"disturb","C1"
"voting","C1"
"header","C1"
"marker","C1"
"fatal","C1"
"athlete","C1"
"charming","C1"
"forecast","C1"
"prescription","C1"
"brand","C1"
"former","C1"
"Lebanon","C1"
"delicious","C1"
"nowadays","C1"
"selling","C1"
"sketch","C1"
"carriage","C1"
"angel","C1"
"protective","C1"
"trader","C1"
"forge","C1"
"hesitate","C1"
"forward","C1"
"auction","C1"
"next","C1"
"likes","C1"
"definite","C1"
"corridor","C1"
"regret","C1"
"weave","C1"
"strip","C1"
"objective","C1"
"spare","C1"
"joint","C1"
"number","C1"
"Kurdish","C1"
"swing","C1"
"Sudan","C1"
"drum","C1"
"dancer","C1"
"Malta","C1"
"slave","C1"
"Iceland","C1"
"bitter","C1"
"permanently","C1"
"high","C1"
"arrest","C1"
"opposite","C1"
"sacred","C1"
"burst","C1"
"export","C1"
"inflation","C1"
"march","C1"
"copper","C1"
"costume","C1"
"pump","C1"
"ghost","C1"
"utterly","C1"
"trap","C1"
"warm","C1"
"counter","C1"
"continuously","C1"
"brass","C1"
"delicate","C1"
"preferably","C1"
"tempt","C1"
"giant","C1"
"neat","C1"
"Nazi","C1"
"twist","C1"
"frame","C1"
"underline","C1"
"swing","C1"
"sunshine","C1"
"heal","C1"
"ally","C1"
"skip","C1"
"upwards","C1"
"forward","C1"
"theft","C1"
"nomination","C1"
"beat","C1"
"triumph","C1"
"preach","C1"
"stylish","C1"
"broker","C1"
"representative","C1"
"intermediate","C1"
"sword","C1"
"reproduction","C1"
"injection","C1"
"airline","C1"
"nightmare","C1"
"stare","C1"
"neutral","C1"
"gang","C1"
"screen","C1"
"backing","C1"
"echo","C1"
"breed","C1"
"cotton","C1"
"liquid","C1"
"blessing","C1"
"boost","C1"
"uniform","C1"
"oak","C1"
"colony","C1"
"monster","C1"
"mud","C1"
"delighted","C1"
"walking","C1"
"trailer","C1"
"palace","C1"
"quit","C1"
"fade","C1"
"unhappy","C1"
"laser","C1"
"impact","C1"
"fly","C1"
"graph","C1"
"compensate","C1"
"beam","C1"
"medium","C1"
"amaze","C1"
"fluid","C1"
"anymore","C1"
"mining","C1"
"cruise","C1"
"fraction","C1"
"cleaning","C1"
"badge","C1"
"dump","C1"
"verbal","C1"
"handbook","C1"
"far","C1"
"privately","C1"
"appliance","C1"
"crush","C1"
"chapel","C1"
"teenage","C1"
"technically","C1"
"casual","C1"
"chaos","C1"
"whatsoever","C1"
"board","C1"
"quest","C1"
"rumour","C1"
"surgeon","C1"
"sorry","C1"
"scatter","C1"
"exceptionally","C1"
"gospel","C1"
"dawn","C1"
"listener","C1"
"basics","C1"
"lean","C1"
"exhaust","C1"
"fellowship","C1"
"gold","C1"
"mini","C1"
"tragic","C1"
"incorrect","C1"
"missing","C1"
"amateur","C1"
"tick","C1"
"complication","C1"
"confess","C1"
"stock","C1"
"explode","C1"
"patience","C1"
"nineteenth","C1"
"pad","C1"
"warehouse","C1"
"criminal","C1"
"radiation","C1"
"interrupt","C1"
"ill","C1"
"fit","C1"
"miracle","C1"
"seating","C1"
"advisory","C1"
"comic","C1"
"uncomfortable","C1"
"financially","C1"
"proceeds","C1"
"jet","C1"
"sacrifice","C1"
"cure","C1"
"corruption","C1"
"seat","C1"
"grammar","C1"
"bargain","C1"
"treat","C1"
"puzzle","C1"
"vocabulary","C1"
"hunt","C1"
"opera","C1"
"sense","C1"
"sometime","C1"
"passport","C1"
"flood","C1"
"panic","C1"
"tile","C1"
"beast","C1"
"overlap","C1"
"clash","C1"
"glance","C1"
"seller","C1"
"cure","C1"
"desperately","C1"
"root","C1"
"trophy","C1"
"insurer","C1"
"counter","C1"
"tricky","C1"
"calm","C1"
"least","C1"
"unclear","C1"
"extreme","C1"
"deep","C1"
"conservative","C1"
"twentieth","C1"
"harm","C1"
"guard","C1"
"shock","C1"
"filter","C1"
"referee","C1"
"vein","C1"
"marked","C1"
"mighty","C1"
"liver","C1"
"apologise","C1"
"sympathetic","C1"
"postage","C1"
"punish","C1"
"remark","C1"
"ignorance","C1"
"murder","C1"
"decoration","C1"
"drift","C1"
"tip","C1"
"flash","C1"
"hook","C1"
"grind","C1"
"fair","C1"
"cruise","C1"
"bullet","C1"
"brigade","C1"
"MA","C1"
"noon","C1"
"voucher","C1"
"soak","C1"
"loyal","C1"
"silver","C1"
"arrow","C1"
"subsidy","C1"
"bully","C1"
"batch","C1"
"contemplate","C1"
"bake","C1"
"congregation","C1"
"assistant","C1"
"accountant","C1"
"trap","C1"
"time","C1"
"abuse","C1"
"choir","C1"
